,Date,Close,Symbol
740,2020-10-12,221.399994,MSFT
741,2020-10-13,276.140015,FB
742,2020-10-13,121.099998,AAPL
743,2020-10-13,222.86000099999998,MSFT
744,2020-10-14,271.820007,FB
745,2020-10-14,121.190002,AAPL
746,2020-10-14,220.86000099999998,MSFT
747,2020-10-15,266.72000099999997,FB
748,2020-10-15,120.709999,AAPL
749,2020-10-15,219.66000400000001,MSFT
750,2020-10-16,265.929993,FB
751,2020-10-16,119.019997,AAPL
752,2020-10-16,219.66000400000001,MSFT
753,2020-10-19,261.399994,FB
754,2020-10-19,115.980003,AAPL
755,2020-10-19,214.22000099999997,MSFT
756,2020-10-20,267.559998,FB
757,2020-10-20,117.510002,AAPL
758,2020-10-20,214.649994,MSFT
